product_id,product_name,category,brand,price,rating
P001873,Acme When,Automotive,Acme,413.11,3.87
P001874,Willow Show,Electronics,Willow,605.36,3.56
P001875,Orion Serious,Toys,Orion,86.67,2.73
P001876,Willow Law,Beauty,Willow,67.41,4.38
P001877,Orion Miss,Toys,Orion,63.71,3.93
P001878,Pulse Computer,Home & Kitchen,Pulse,212.46,4.51
P001879,NeoTech These,Groceries,NeoTech,18.51,4.81
P001880,Orion Coach,Books,Orion,55.14,2.93
P001881,Acme Support,Books,Acme,36.2,4.7
P001882,Astra Tough,Electronics,Astra,1463.26,4.71
P001883,Pulse Still,Pet Supplies,Pulse,59.59,3.79
P001884,Everest Type,Groceries,Everest,15.66,3.23
P001885,Zenith Catch,Home & Kitchen,Zenith,215.62,2.76
P001886,Acme Best,Electronics,Acme,1325.06,3.02
P001887,Astra Work,Books,Astra,10.47,2.84
P001888,NeoTech Late,Groceries,NeoTech,16.14,2.95
P001889,Astra Lead,Electronics,Astra,188.48,3.63
P001890,Harbor Growth,Toys,Harbor,83.34,4.0
P001891,Nimbus Figure,Books,Nimbus,56.77,2.73
P001892,Willow Need,Electronics,Willow,1287.95,4.71
P001893,Orion Manage,Books,Orion,24.22,3.65
P001894,NeoTech Must,Clothing,NeoTech,51.65,2.56
P001895,GreenLeaf Into,Electronics,GreenLeaf,418.78,4.0
P001896,Everest Response,Automotive,Everest,278.74,3.7
P001897,Nimbus Expert,Beauty,Nimbus,127.42,2.95
P001898,Astra Process,Pet Supplies,Astra,131.29,3.76
P001899,Everest International,Toys,Everest,49.77,3.47
P001900,NeoTech Guess,Electronics,NeoTech,1351.78,2.8
P001901,Nimbus Wide,Pet Supplies,Nimbus,94.59,3.94
P001902,Acme Such,Sports,Acme,165.59,3.45
P001903,Everest Number,Beauty,Everest,184.43,3.85
P001904,Everest Become,Clothing,Everest,215.5,4.14
P001905,GreenLeaf Race,Groceries,GreenLeaf,3.32,3.34
P001906,GreenLeaf Sport,Books,GreenLeaf,17.73,3.0
P001907,Nimbus Stay,Toys,Nimbus,34.96,3.84
P001908,Nimbus Whose,Clothing,Nimbus,51.78,3.81
P001909,Orion Head,Beauty,Orion,69.0,2.73
P001910,Nimbus Possible,Clothing,Nimbus,76.19,3.13
P001911,Solace Will,Pet Supplies,Solace,72.64,3.95
P001912,NeoTech Imagine,Beauty,NeoTech,257.28,3.87
P001913,NeoTech Information,Groceries,NeoTech,7.76,4.12
P001914,Astra Thing,Electronics,Astra,948.69,3.37
P001915,Solace Or,Groceries,Solace,2.41,2.99
P001916,GreenLeaf Feel,Home & Kitchen,GreenLeaf,286.99,4.31
P001917,Everest Possible,Electronics,Everest,503.48,3.01
P001918,Harbor Close,Sports,Harbor,103.58,3.93
P001919,GreenLeaf Look,Beauty,GreenLeaf,40.84,4.01
P001920,Pulse Against,Sports,Pulse,175.83,4.05
P001921,GreenLeaf Voice,Automotive,GreenLeaf,124.91,3.34
P001922,Acme Type,Automotive,Acme,201.36,2.79
P001923,Solace Surface,Toys,Solace,38.31,3.16
P001924,Acme Sign,Books,Acme,5.58,3.74
P001925,Willow Hospital,Automotive,Willow,1340.76,3.45
P001926,GreenLeaf If,Toys,GreenLeaf,47.03,4.38
P001927,Pulse Conference,Pet Supplies,Pulse,32.11,2.78
P001928,Everest Coach,Beauty,Everest,31.95,3.02
P001929,Willow Front,Books,Willow,90.65,4.04
P001930,Harbor Fire,Home & Kitchen,Harbor,34.77,4.18
P001931,Orion Make,Clothing,Orion,40.77,3.91
P001932,NeoTech Although,Beauty,NeoTech,87.46,2.53
P001933,Zenith Live,Pet Supplies,Zenith,86.02,3.77
P001934,NeoTech Song,Automotive,NeoTech,286.31,4.73
P001935,NeoTech Watch,Books,NeoTech,77.28,3.83
P001936,Nimbus Safe,Automotive,Nimbus,413.42,3.14
P001937,Pulse Reveal,Beauty,Pulse,159.29,4.0
P001938,Harbor Himself,Books,Harbor,8.05,4.66
P001939,Solace Other,Pet Supplies,Solace,47.96,4.83
P001940,Acme Road,Sports,Acme,115.22,2.78
P001941,Astra Sometimes,Pet Supplies,Astra,82.4,4.16
P001942,Everest School,Toys,Everest,24.99,3.77
P001943,Nimbus More,Groceries,Nimbus,30.26,3.29
P001944,Nimbus East,Books,Nimbus,63.5,4.54
P001945,Astra Future,Pet Supplies,Astra,85.2,3.31
P001946,Solace Carry,Books,Solace,62.58,3.43
P001947,Acme Think,Books,Acme,78.16,3.11
P001948,GreenLeaf Front,Toys,GreenLeaf,39.02,4.74
P001949,Astra Make,Books,Astra,19.54,4.01
P001950,Pulse No,Groceries,Pulse,25.37,3.1
P001951,Willow Perform,Pet Supplies,Willow,44.57,3.5
P001952,GreenLeaf Action,Beauty,GreenLeaf,118.9,3.03
P001953,Orion International,Electronics,Orion,955.5,4.13
P001954,Astra Kitchen,Toys,Astra,26.54,2.63
P001955,Astra Remain,Beauty,Astra,124.68,4.88
P001956,Nimbus Table,Sports,Nimbus,300.07,2.52
P001957,Zenith Conference,Pet Supplies,Zenith,45.18,2.72
P001958,Willow Go,Pet Supplies,Willow,94.62,3.76
P001959,Everest Television,Automotive,Everest,120.33,2.99
P001960,Orion Owner,Electronics,Orion,738.02,2.94
P001961,NeoTech Write,Electronics,NeoTech,1038.94,3.18
P001962,Everest Reality,Groceries,Everest,26.13,3.22
P001963,Orion Give,Clothing,Orion,172.17,3.84
P001964,Willow Nation,Home & Kitchen,Willow,121.56,3.15
P001965,Orion Child,Pet Supplies,Orion,81.47,3.1
P001966,Astra These,Books,Astra,77.21,3.83
P001967,Harbor Reach,Pet Supplies,Harbor,18.89,2.83
P001968,Nimbus Before,Home & Kitchen,Nimbus,375.68,3.67
P001969,Pulse Worry,Automotive,Pulse,734.96,3.09
P001970,Astra Success,Beauty,Astra,136.74,4.48
P001971,Everest Source,Groceries,Everest,22.59,4.03
P001972,Pulse Establish,Pet Supplies,Pulse,38.53,2.93
P001973,Pulse Design,Electronics,Pulse,416.78,2.72
P001974,Astra Animal,Automotive,Astra,282.64,4.0
P001975,Orion Mouth,Sports,Orion,278.14,4.22
P001976,Orion Size,Beauty,Orion,133.71,3.37
P001977,Solace Leave,Home & Kitchen,Solace,250.41,3.3
P001978,Willow Imagine,Home & Kitchen,Willow,317.34,3.25
P001979,NeoTech Our,Electronics,NeoTech,662.22,2.76
P001980,Solace Door,Automotive,Solace,59.9,3.96
P001981,Pulse Fly,Groceries,Pulse,9.92,3.32
P001982,Harbor Better,Electronics,Harbor,835.66,4.29
P001983,Willow Message,Home & Kitchen,Willow,11.12,3.89
P001984,Willow Eye,Books,Willow,84.86,3.08
P001985,Solace System,Sports,Solace,18.84,4.59
P001986,Willow Somebody,Books,Willow,65.24,3.49
P001987,Astra Sea,Automotive,Astra,871.03,3.23
P001988,Acme Character,Automotive,Acme,202.98,3.26
P001989,GreenLeaf Major,Books,GreenLeaf,61.57,3.58
P001990,Zenith Page,Home & Kitchen,Zenith,431.12,4.13
P001991,Nimbus Military,Sports,Nimbus,178.96,3.57
P001992,Astra Particularly,Electronics,Astra,1166.24,3.37
P001993,Zenith Rise,Pet Supplies,Zenith,68.6,3.75
P001994,GreenLeaf Concern,Beauty,GreenLeaf,57.21,4.74
P001995,Willow Hear,Books,Willow,51.75,3.27
P001996,NeoTech Turn,Home & Kitchen,NeoTech,69.46,4.28
P001997,Zenith Board,Clothing,Zenith,106.67,2.66
P001998,Solace Practice,Beauty,Solace,105.48,4.73
P001999,Willow Old,Automotive,Willow,116.13,2.75
P002000,Harbor Whole,Books,Harbor,64.11,4.17
