review_id,order_id,product_id,user_id,rating,review_text,review_date
R00013335,O00006134,P001381,U003165,4,Customer service was helpful.,2024-10-29T23:06:41.441801
R00033932,O00015579,P001591,U000025,4,Color was different from images.,2024-09-05T02:49:17.926950
R00008293,O00003795,P001159,U009630,2,Value for money.,2024-11-26T21:36:45.793440
R00022183,O00010252,P001477,U007653,1,Item arrived damaged.,2024-02-13T22:05:32.770429
R00009901,O00004541,P001559,U002044,4,Item arrived damaged.,2025-10-21T13:30:11.604685
R00021755,O00010047,P000101,U007904,1,Works perfectly!,2024-04-06T01:25:19.214272
R00010657,O00004901,P000069,U005072,4,Value for money.,2024-01-02T10:42:20.692159
R00042116,O00019332,P001995,U007152,4,Highly recommend this brand.,2024-11-12T10:00:43.193728
R00030550,O00014035,P001433,U007831,5,Decent product for the price.,2025-07-16T05:37:45.325876
R00024228,O00011182,P001134,U001611,2,Item arrived damaged.,2024-10-26T20:33:11.302751
R00016867,O00007789,P001415,U008940,3,Fast shipping and good packaging.,2025-01-10T02:44:59.820698
R00026794,O00012330,P000902,U002518,5,"Excellent product, will buy again.",2025-10-05T21:48:15.695473
R00038646,O00017708,P001415,U006171,2,"Excellent product, will buy again.",2024-11-10T19:33:40.483246
R00023816,O00010991,P000595,U004839,3,Fast shipping and good packaging.,2025-04-02T01:30:13.496129
R00031029,O00014252,P000540,U002703,5,Customer service was helpful.,2025-02-22T23:13:57.541746
R00016163,O00007472,P000679,U006176,4,Decent product for the price.,2024-05-28T09:29:34.787802
R00028512,O00013118,P001548,U000411,5,Highly recommend this brand.,2024-05-04T11:07:41.189329
R00021850,O00010091,P001076,U000784,2,Decent product for the price.,2025-06-27T19:12:53.318854
R00004074,O00001858,P001293,U002360,4,"Excellent product, will buy again.",2025-07-31T20:21:20.743673
R00006837,O00003097,P001205,U002117,3,Color was different from images.,2024-01-27T12:59:24.766683
R00014708,O00006778,P001313,U003932,4,Item arrived damaged.,2024-10-06T05:17:30.994946
R00012000,O00005522,P000118,U001404,2,Color was different from images.,2025-01-08T13:18:36.418762
R00023801,O00010983,P001958,U001329,5,Works perfectly!,2025-08-24T01:54:30.594507
R00009975,O00004575,P001149,U003893,2,Customer service was helpful.,2024-12-16T12:36:54.256630
R00033844,O00015543,P000586,U006685,2,Item arrived damaged.,2024-02-02T20:20:39.128331
R00003995,O00001817,P000801,U003394,3,Customer service was helpful.,2024-06-24T01:01:07.791418
R00033280,O00015282,P000255,U008037,5,"Not as expected, quality is poor.",2024-02-24T16:15:55.226741
R00022369,O00010331,P001569,U006931,5,Decent product for the price.,2025-08-06T06:49:17.349066
R00007679,O00003502,P000954,U002301,4,Color was different from images.,2024-11-26T01:04:50.575551
R00032741,O00015028,P000926,U007425,4,Decent product for the price.,2025-08-16T07:31:58.895116
R00012324,O00005662,P001440,U005060,3,Item arrived damaged.,2024-06-30T09:33:17.495683
R00036790,O00016878,P000227,U005596,3,Customer service was helpful.,2024-12-31T09:13:01.883887
R00023680,O00010922,P001485,U009046,5,Decent product for the price.,2024-12-11T03:07:29.421547
R00002895,O00001326,P001554,U009624,5,Highly recommend this brand.,2024-04-17T11:52:38.566123
R00043244,O00019885,P001831,U009875,3,Item arrived damaged.,2024-11-28T10:26:05.187203
R00043195,O00019861,P001918,U008032,3,Customer service was helpful.,2024-06-22T12:29:43.132195
R00019780,O00009145,P000188,U001994,4,Fast shipping and good packaging.,2024-04-11T18:53:52.733026
R00012145,O00005582,P000583,U004277,2,Value for money.,2025-06-17T16:37:51.472596
R00018438,O00008513,P001738,U002553,3,"Excellent product, will buy again.",2025-07-18T14:21:18.503684
R00014568,O00006712,P000721,U004719,4,Fast shipping and good packaging.,2024-01-21T04:25:49.147067
R00040116,O00018393,P001052,U002041,3,Customer service was helpful.,2024-09-20T18:05:49.670835
R00013388,O00006162,P000976,U001146,3,Value for money.,2024-07-12T00:14:15.229308
R00034749,O00015952,P001307,U004385,5,Value for money.,2025-01-23T08:35:34.858300
R00007404,O00003369,P000485,U007369,4,Color was different from images.,2025-01-24T13:11:03.651025
R00010305,O00004742,P000283,U001080,5,Decent product for the price.,2024-08-02T11:06:56.376416
R00008279,O00003787,P001777,U005584,3,Color was different from images.,2025-09-18T03:04:03.227185
R00016017,O00007399,P000644,U001325,1,Decent product for the price.,2024-08-05T09:41:19.919560
R00043040,O00019792,P001172,U000833,5,Highly recommend this brand.,2024-08-27T12:03:15.850660
R00020045,O00009262,P001056,U003880,1,"Excellent product, will buy again.",2024-12-16T08:34:46.050996
R00010033,O00004604,P001092,U009408,4,Fast shipping and good packaging.,2024-02-07T09:37:30.870641
R00019010,O00008772,P001145,U003480,5,Highly recommend this brand.,2025-08-28T14:42:20.404764
R00008285,O00003792,P001651,U006107,4,Works perfectly!,2025-03-14T21:14:23.952050
R00011872,O00005457,P001994,U008356,3,Works perfectly!,2024-03-28T07:16:52.816165
R00013340,O00006136,P001947,U000998,5,Highly recommend this brand.,2025-03-05T00:30:46.125032
R00023527,O00010854,P001565,U006422,1,Decent product for the price.,2024-09-13T09:03:43.467432
R00001887,O00000866,P000682,U001670,5,Works perfectly!,2025-10-27T17:10:26.613768
R00024665,O00011379,P001032,U004393,4,Item arrived damaged.,2025-10-13T22:22:15.440703
R00025769,O00011879,P001509,U004008,1,Works perfectly!,2024-04-06T17:50:21.917913
R00034793,O00015970,P000941,U006407,4,Highly recommend this brand.,2024-05-09T10:23:20.020493
R00034447,O00015813,P000120,U002687,5,Color was different from images.,2024-06-29T02:12:06.177220
R00027211,O00012515,P000834,U007822,4,Works perfectly!,2024-02-06T11:29:14.062081
R00019639,O00009082,P000559,U006748,4,Fast shipping and good packaging.,2024-10-13T23:41:40.750392
R00018905,O00008730,P000481,U004161,4,"Excellent product, will buy again.",2024-02-26T05:26:31.013608
R00033938,O00015582,P000725,U006000,5,Customer service was helpful.,2025-10-26T19:00:22.928585
R00001220,O00000542,P000390,U008014,4,Value for money.,2024-12-09T07:14:33.859786
R00004026,O00001836,P000366,U008219,5,Item arrived damaged.,2025-07-17T08:43:06.036168
R00020506,O00009481,P001802,U006355,3,Color was different from images.,2025-10-24T03:27:52.917054
R00034965,O00016054,P000404,U004291,5,Item arrived damaged.,2025-06-28T11:56:03.030290
R00013717,O00006317,P000998,U003067,4,Fast shipping and good packaging.,2024-10-05T09:52:13.757496
R00008695,O00003981,P000198,U003302,3,"Excellent product, will buy again.",2025-06-06T08:05:20.571775
R00033586,O00015430,P001102,U009271,5,Decent product for the price.,2025-09-06T05:17:47.490494
R00020956,O00009689,P001977,U006506,3,"Not as expected, quality is poor.",2024-07-12T01:55:44.022268
R00003997,O00001818,P000576,U008784,4,Fast shipping and good packaging.,2024-06-30T18:23:07.473857
R00017955,O00008300,P000775,U005869,5,Value for money.,2025-01-08T12:12:04.958055
R00018054,O00008350,P001383,U002987,5,Value for money.,2024-06-13T17:55:44.270568
R00016609,O00007670,P000704,U006868,3,Value for money.,2025-04-23T19:26:22.041062
R00015188,O00006997,P000244,U007304,4,Works perfectly!,2024-03-06T01:23:06.430325
R00000011,O00000003,P001030,U007252,5,Highly recommend this brand.,2025-05-10T09:47:38.348961
R00038593,O00017688,P000852,U000974,4,Works perfectly!,2025-01-31T07:07:03.947297
R00012778,O00005865,P001274,U007957,5,"Excellent product, will buy again.",2025-09-05T18:27:47.740337
R00003669,O00001660,P001311,U007512,4,Item arrived damaged.,2024-01-15T17:50:26.746144
R00023428,O00010810,P000295,U008998,5,"Not as expected, quality is poor.",2024-10-15T01:10:12.035292
R00020077,O00009280,P000568,U007620,5,Value for money.,2024-01-11T09:54:59.706714
R00038130,O00017487,P001653,U007619,4,Value for money.,2024-10-16T21:50:52.040774
R00007554,O00003439,P000004,U004814,2,Color was different from images.,2024-08-07T03:22:35.846063
R00012889,O00005920,P000162,U005329,4,Color was different from images.,2025-07-09T20:11:21.433861
R00035957,O00016515,P001164,U001562,4,Item arrived damaged.,2025-01-03T09:22:10.624456
R00023243,O00010722,P001562,U006986,2,Fast shipping and good packaging.,2024-10-05T21:42:35.439654
R00026657,O00012272,P000105,U001775,3,Works perfectly!,2024-03-08T00:04:26.843844
R00008506,O00003889,P001475,U004001,4,"Excellent product, will buy again.",2025-03-27T10:59:14.411077
R00007777,O00003545,P000200,U009206,3,Customer service was helpful.,2024-12-02T07:07:04.828985
R00043312,O00019910,P000552,U001565,3,Item arrived damaged.,2024-04-24T09:58:17.783179
R00014914,O00006869,P000588,U005610,3,Works perfectly!,2025-03-10T11:59:37.883657
R00037809,O00017341,P001213,U003885,5,Works perfectly!,2024-07-13T03:16:57.083445
R00001860,O00000854,P000284,U009786,3,Highly recommend this brand.,2025-02-25T12:25:48.129046
R00003782,O00001710,P000675,U005951,2,Fast shipping and good packaging.,2025-08-19T07:53:57.941941
R00034198,O00015698,P000401,U002723,4,"Not as expected, quality is poor.",2024-09-28T20:53:20.409255
R00005943,O00002695,P001137,U000957,4,Item arrived damaged.,2024-04-24T06:39:05.415345
R00038504,O00017647,P001381,U005917,4,Customer service was helpful.,2025-07-11T15:44:00.367024
R00013804,O00006358,P000759,U005949,3,Value for money.,2025-09-25T01:02:34.737441
R00014984,O00006901,P000695,U000263,3,Color was different from images.,2024-11-03T04:49:44.400578
R00013532,O00006228,P001948,U001838,2,Color was different from images.,2024-06-11T00:43:05.863852
R00035639,O00016364,P001297,U001023,3,Value for money.,2024-01-28T17:51:24.096934
R00040722,O00018668,P000868,U001890,5,Value for money.,2024-06-12T07:00:49.542816
R00035234,O00016184,P001550,U006672,3,Item arrived damaged.,2025-03-26T15:36:46.057270
R00006078,O00002750,P001917,U006523,3,Highly recommend this brand.,2024-06-17T15:32:52.778874
R00027510,O00012651,P000896,U001318,4,Highly recommend this brand.,2024-09-05T23:11:42.646730
R00017651,O00008155,P001215,U002499,3,Color was different from images.,2024-07-17T12:09:10.205260
R00024847,O00011461,P000475,U002622,3,"Excellent product, will buy again.",2024-01-19T15:17:04.457479
R00036740,O00016858,P000237,U002649,3,Fast shipping and good packaging.,2025-04-24T16:48:04.447838
R00037621,O00017266,P000354,U005080,4,Decent product for the price.,2024-12-13T18:57:40.898857
R00005074,O00002314,P001720,U009414,4,Value for money.,2025-04-16T07:20:39.196395
R00029532,O00013573,P000560,U009007,5,Decent product for the price.,2024-04-06T08:52:03.441201
R00041427,O00019001,P001951,U003271,3,"Excellent product, will buy again.",2025-02-24T18:15:07.670601
R00025604,O00011809,P001494,U006018,3,Highly recommend this brand.,2025-08-05T23:02:18.747897
R00021886,O00010111,P001540,U009826,3,"Not as expected, quality is poor.",2024-02-13T19:09:37.511706
R00005132,O00002339,P001590,U003209,3,"Excellent product, will buy again.",2024-11-04T15:49:07.575524
R00002218,O00001026,P000935,U006008,1,"Excellent product, will buy again.",2025-02-09T10:33:45.682757
R00028181,O00012963,P000688,U002606,1,Value for money.,2024-05-29T23:29:24.609917
R00024776,O00011427,P001615,U005048,3,Item arrived damaged.,2024-09-15T22:22:14.897177
R00032457,O00014906,P001122,U000305,3,Works perfectly!,2025-10-29T09:00:40.230808
R00001744,O00000794,P000580,U002451,4,Decent product for the price.,2024-12-01T05:28:29.993467
R00030034,O00013805,P000556,U000411,3,Decent product for the price.,2024-08-02T10:56:29.631551
R00027582,O00012682,P001486,U002465,5,Color was different from images.,2025-03-10T21:51:15.517293
R00003291,O00001492,P000388,U009777,3,Item arrived damaged.,2024-01-21T09:40:33.303722
R00009608,O00004423,P001397,U009752,4,"Not as expected, quality is poor.",2024-08-30T17:50:36.938334
R00019074,O00008806,P000730,U005420,3,Highly recommend this brand.,2024-03-03T05:52:48.921083
R00039515,O00018118,P001228,U005440,4,Customer service was helpful.,2024-12-06T05:51:35.191700
R00005273,O00002401,P000388,U004983,5,Fast shipping and good packaging.,2025-08-21T17:26:55.231725
R00037289,O00017114,P001264,U004753,3,Customer service was helpful.,2024-05-04T18:19:32.004426
R00017741,O00008196,P001928,U009188,2,Customer service was helpful.,2024-08-31T17:12:32.562402
R00004167,O00001902,P000864,U003159,2,Color was different from images.,2024-12-15T13:40:39.174400
R00011060,O00005090,P000643,U008289,3,Customer service was helpful.,2024-05-23T06:14:18.367787
R00036432,O00016733,P000228,U006829,5,Highly recommend this brand.,2024-10-03T17:31:26.763948
R00013015,O00005981,P000414,U007325,4,Customer service was helpful.,2024-04-16T00:26:49.424958
R00015734,O00007264,P001441,U009849,3,Fast shipping and good packaging.,2024-09-23T20:10:06.244939
R00021597,O00009973,P001172,U004880,5,Fast shipping and good packaging.,2025-09-03T20:53:50.844656
R00027393,O00012600,P001983,U005932,5,Customer service was helpful.,2025-10-22T13:06:34.154123
R00025279,O00011665,P000880,U008092,5,Fast shipping and good packaging.,2025-07-28T04:47:58.221449
R00019732,O00009125,P000919,U007340,3,Fast shipping and good packaging.,2024-05-17T15:42:46.825966
R00008903,O00004076,P001102,U007748,2,Decent product for the price.,2025-11-08T01:14:02.537012
R00042478,O00019509,P001583,U002959,4,Fast shipping and good packaging.,2024-07-18T06:42:06.876417
R00008772,O00004015,P001817,U009720,2,Fast shipping and good packaging.,2025-05-01T07:17:09.014610
R00022902,O00010569,P001327,U006362,2,Decent product for the price.,2025-06-01T11:11:32.514555
R00008328,O00003811,P001987,U008854,1,Highly recommend this brand.,2025-06-03T16:13:33.145416
R00022617,O00010442,P001989,U007242,3,Color was different from images.,2024-04-22T02:04:44.688526
R00017374,O00008024,P000575,U003630,1,Decent product for the price.,2025-02-01T23:30:35.779252
R00031849,O00014626,P000189,U007791,4,Decent product for the price.,2024-01-11T08:27:54.071695
R00036209,O00016629,P001895,U001025,3,Fast shipping and good packaging.,2024-08-27T17:46:06.859674
R00000374,O00000167,P001725,U008017,3,Decent product for the price.,2025-10-23T03:52:55.723028
R00012079,O00005556,P001671,U005072,3,Color was different from images.,2024-02-05T19:20:06.621660
R00025572,O00011795,P001376,U005177,5,Decent product for the price.,2024-05-08T13:00:21.671276
R00013675,O00006296,P000045,U003274,5,Customer service was helpful.,2024-03-15T17:22:17.699911
R00016244,O00007507,P000954,U001626,4,Decent product for the price.,2025-07-29T21:55:51.300803
R00031673,O00014539,P001054,U003972,5,Value for money.,2024-11-22T07:02:31.127610
R00018409,O00008502,P000212,U005629,4,Works perfectly!,2024-05-18T11:52:25.446676
R00006822,O00003089,P001152,U004531,4,Decent product for the price.,2024-07-17T08:39:26.615148
R00000980,O00000438,P001624,U005632,3,"Not as expected, quality is poor.",2024-11-11T01:39:23.710546
R00002305,O00001063,P001135,U009818,3,Highly recommend this brand.,2024-08-06T13:17:01.372329
R00007931,O00003624,P000283,U005678,2,Fast shipping and good packaging.,2025-02-14T16:12:58.994077
R00042269,O00019407,P000555,U001936,5,Decent product for the price.,2024-08-15T12:04:26.628026
R00040051,O00018367,P001428,U004743,4,Color was different from images.,2024-08-03T11:02:05.588143
R00001328,O00000598,P001140,U008058,3,Decent product for the price.,2024-04-07T04:06:11.598228
R00007024,O00003182,P000891,U000682,5,"Not as expected, quality is poor.",2025-11-07T00:00:22.498273
R00026696,O00012287,P000215,U000712,2,Color was different from images.,2024-04-11T12:16:00.143677
R00020976,O00009695,P000757,U009291,5,Works perfectly!,2024-02-08T16:48:37.916373
R00005798,O00002630,P001082,U005486,3,Value for money.,2024-10-07T14:09:01.234680
R00009439,O00004335,P000218,U005420,2,Value for money.,2024-01-09T06:47:34.670176
R00012192,O00005601,P001618,U007553,2,Fast shipping and good packaging.,2024-04-16T15:41:18.506826
R00009550,O00004399,P000768,U003339,4,Works perfectly!,2024-03-28T12:19:18.483631
R00016818,O00007769,P000707,U001932,4,"Excellent product, will buy again.",2024-01-05T08:45:53.957193
R00002520,O00001159,P000195,U001963,5,Highly recommend this brand.,2025-04-04T22:00:50.657166
R00003492,O00001581,P001112,U008534,2,Customer service was helpful.,2024-09-16T08:54:21.306293
R00025680,O00011843,P001423,U002221,4,Customer service was helpful.,2025-01-22T13:40:32.304881
R00035286,O00016206,P001925,U006704,1,Fast shipping and good packaging.,2024-04-24T01:29:20.487089
R00026432,O00012182,P001186,U008302,2,Highly recommend this brand.,2025-07-13T11:41:46.718512
R00012682,O00005822,P000835,U007391,4,Decent product for the price.,2024-06-12T04:16:59.752594
R00001361,O00000615,P001704,U000801,1,Highly recommend this brand.,2025-05-03T19:47:43.786452
R00043372,O00019935,P000630,U002187,4,Fast shipping and good packaging.,2025-08-28T13:28:52.963221
R00027753,O00012763,P000345,U009662,5,Works perfectly!,2025-09-09T05:17:38.392560
