order_item_id,order_id,product_id,user_id,quantity,item_price,item_total
I00000497,O00000220,P000303,U008072,3,1535.55,4606.65
I00000498,O00000220,P001097,U008072,2,223.08,446.16
I00000499,O00000221,P001483,U003022,1,77.99,77.99
I00000500,O00000221,P001745,U003022,1,157.71,157.71
I00000501,O00000221,P001081,U003022,1,985.35,985.35
I00000502,O00000222,P000194,U008552,2,59.65,119.3
I00000503,O00000223,P001486,U008192,1,151.5,151.5
I00000504,O00000224,P000746,U006811,1,71.01,71.01
I00000505,O00000224,P000440,U006811,2,10.76,21.52
I00000506,O00000224,P001734,U006811,1,68.37,68.37
I00000507,O00000225,P000140,U007753,1,20.93,20.93
I00000508,O00000226,P001973,U007095,1,416.78,416.78
I00000509,O00000226,P001736,U007095,2,5.66,11.32
I00000510,O00000227,P000832,U002657,1,8.06,8.06
I00000511,O00000227,P000829,U002657,1,111.06,111.06
I00000512,O00000228,P000870,U004618,1,132.71,132.71
I00000513,O00000229,P001011,U006051,2,48.22,96.44
I00000514,O00000230,P001192,U003349,1,73.31,73.31
I00000515,O00000231,P000743,U006547,1,270.47,270.47
I00000516,O00000231,P001564,U006547,1,10.42,10.42
I00000517,O00000231,P000645,U006547,1,63.98,63.98
I00000518,O00000231,P001760,U006547,1,24.92,24.92
I00000519,O00000232,P001786,U003029,1,48.62,48.62
I00000520,O00000232,P000662,U003029,1,71.4,71.4
I00000521,O00000233,P000474,U009613,1,283.17,283.17
I00000522,O00000233,P001817,U009613,1,87.54,87.54
I00000523,O00000234,P001599,U008714,1,63.33,63.33
I00000524,O00000234,P000797,U008714,1,9.98,9.98
I00000525,O00000234,P000456,U008714,2,24.35,48.7
I00000526,O00000235,P000975,U008662,2,19.41,38.82
I00000527,O00000236,P000430,U000687,1,5.35,5.35
I00000528,O00000237,P001326,U001094,1,61.39,61.39
I00000529,O00000237,P001990,U001094,2,431.12,862.24
I00000530,O00000238,P001187,U009131,1,17.65,17.65
I00000531,O00000239,P000330,U007463,2,37.03,74.06
I00000532,O00000240,P001837,U005718,1,72.87,72.87
I00000533,O00000240,P001663,U005718,2,75.4,150.8
I00000534,O00000240,P000510,U005718,1,105.34,105.34
I00000535,O00000240,P001135,U005718,1,82.68,82.68
I00000536,O00000240,P001613,U005718,1,734.26,734.26
I00000537,O00000241,P000848,U000462,1,97.68,97.68
I00000538,O00000241,P001557,U000462,1,75.93,75.93
I00000539,O00000241,P001250,U000462,1,14.59,14.59
I00000540,O00000241,P001667,U000462,1,38.11,38.11
I00000541,O00000242,P000701,U002722,1,349.01,349.01
I00000542,O00000242,P000848,U002722,1,97.68,97.68
I00000543,O00000243,P000787,U004073,1,62.47,62.47
I00000544,O00000244,P001810,U009876,3,61.15,183.45
I00000545,O00000245,P001120,U003047,1,92.24,92.24
I00000546,O00000246,P001951,U004293,2,44.57,89.14
I00000547,O00000247,P001745,U002631,1,157.71,157.71
I00000548,O00000247,P000164,U002631,2,60.85,121.7
I00000549,O00000247,P001639,U002631,1,253.6,253.6
I00000550,O00000248,P000040,U007067,1,350.41,350.41
I00000551,O00000249,P001222,U002832,1,38.21,38.21
I00000552,O00000249,P000968,U002832,1,133.34,133.34
I00000553,O00000249,P000110,U002832,1,154.67,154.67
I00000554,O00000249,P000170,U002832,1,20.19,20.19
I00000555,O00000250,P001997,U004102,3,106.67,320.01
I00000556,O00000251,P000256,U008264,1,664.92,664.92
I00000557,O00000251,P001629,U008264,1,926.42,926.42
I00000558,O00000251,P000953,U008264,1,163.08,163.08
I00000559,O00000251,P000409,U008264,1,11.8,11.8
I00000560,O00000252,P001329,U003348,1,168.63,168.63
I00000561,O00000252,P000740,U003348,3,73.39,220.17
I00000562,O00000252,P000149,U003348,1,323.14,323.14
I00000563,O00000252,P001839,U003348,2,180.71,361.42
I00000564,O00000253,P000887,U007023,1,670.63,670.63
I00000565,O00000253,P000261,U007023,1,54.65,54.65
I00000566,O00000254,P000726,U003587,2,109.92,219.84
I00000567,O00000254,P000191,U003587,1,47.14,47.14
I00000568,O00000255,P001000,U003862,1,443.67,443.67
I00000569,O00000255,P001331,U003862,2,34.59,69.18
I00000570,O00000255,P001619,U003862,1,15.52,15.52
I00000571,O00000255,P001397,U003862,1,513.63,513.63
I00000572,O00000256,P000777,U006956,2,27.19,54.38
I00000573,O00000256,P001491,U006956,2,153.2,306.4
I00000574,O00000257,P000767,U002795,1,327.68,327.68
I00000575,O00000257,P001819,U002795,1,69.22,69.22
I00000576,O00000258,P001812,U007831,1,713.74,713.74
I00000577,O00000258,P000683,U007831,3,15.22,45.66
I00000578,O00000259,P000892,U004075,2,67.1,134.2
I00000579,O00000260,P000433,U003912,2,5.28,10.56
I00000580,O00000260,P000812,U003912,3,24.2,72.6
I00000581,O00000261,P000675,U004977,3,192.22,576.66
I00000582,O00000261,P001840,U004977,1,567.39,567.39
I00000583,O00000262,P000048,U009315,1,70.33,70.33
I00000584,O00000262,P001228,U009315,3,3.13,9.39
I00000585,O00000262,P001696,U009315,1,313.72,313.72
I00000586,O00000262,P000178,U009315,1,145.19,145.19
I00000587,O00000263,P001799,U009534,1,20.77,20.77
I00000588,O00000264,P000649,U002837,2,27.91,55.82
I00000589,O00000264,P001370,U002837,1,38.92,38.92
I00000590,O00000264,P001794,U002837,1,576.97,576.97
I00000591,O00000264,P000647,U002837,3,26.05,78.15
I00000592,O00000264,P001752,U002837,3,412.8,1238.4
I00000593,O00000265,P000375,U007023,2,21.73,43.46
I00000594,O00000266,P000573,U008502,1,72.45,72.45
I00000595,O00000266,P001359,U008502,2,100.06,200.12
I00000596,O00000267,P000898,U005153,1,116.26,116.26
I00000597,O00000267,P001683,U005153,1,71.52,71.52
I00000598,O00000267,P001989,U005153,1,61.57,61.57
I00000599,O00000267,P000750,U005153,3,44.38,133.14
I00000600,O00000267,P001212,U005153,1,49.21,49.21
I00000601,O00000267,P001947,U005153,1,78.16,78.16
I00000602,O00000268,P001423,U005394,1,56.11,56.11
I00000603,O00000268,P001726,U005394,1,25.89,25.89
I00000604,O00000269,P000313,U007667,1,70.39,70.39
I00000605,O00000269,P000580,U007667,1,134.99,134.99
I00000606,O00000270,P001724,U003564,1,846.61,846.61
I00000607,O00000271,P001175,U003973,1,22.4,22.4
I00000608,O00000271,P000380,U003973,2,148.33,296.66
I00000609,O00000271,P001370,U003973,1,38.92,38.92
I00000610,O00000272,P000631,U005269,1,150.4,150.4
I00000611,O00000272,P001872,U005269,3,1217.83,3653.49
I00000612,O00000272,P000747,U005269,1,126.37,126.37
I00000613,O00000273,P000953,U007453,1,163.08,163.08
I00000614,O00000274,P001433,U003564,3,155.2,465.6
I00000615,O00000275,P000891,U006699,1,29.68,29.68
I00000616,O00000275,P000729,U006699,1,49.66,49.66
I00000617,O00000276,P001800,U002287,1,113.98,113.98
I00000618,O00000276,P001951,U002287,1,44.57,44.57
I00000619,O00000276,P001981,U002287,1,9.92,9.92
I00000620,O00000276,P001069,U002287,3,250.79,752.37
I00000621,O00000277,P000470,U005096,1,59.91,59.91
I00000622,O00000277,P000294,U005096,1,543.31,543.31
I00000623,O00000277,P001991,U005096,1,178.96,178.96
I00000624,O00000278,P000762,U001355,1,185.46,185.46
I00000625,O00000278,P001635,U001355,1,207.67,207.67
I00000626,O00000278,P000642,U001355,1,1816.28,1816.28
I00000627,O00000278,P001104,U001355,1,85.64,85.64
I00000628,O00000279,P001217,U007727,2,96.55,193.1
I00000629,O00000279,P001386,U007727,1,181.88,181.88
I00000630,O00000279,P000303,U007727,1,1535.55,1535.55
I00000631,O00000279,P000152,U007727,1,299.66,299.66
I00000632,O00000280,P000296,U003514,1,21.18,21.18
I00000633,O00000281,P001000,U000988,2,443.67,887.34
I00000634,O00000281,P000178,U000988,1,145.19,145.19
I00000635,O00000282,P001013,U000510,2,1047.18,2094.36
I00000636,O00000283,P000578,U005554,1,390.19,390.19
I00000637,O00000284,P001886,U004677,2,1325.06,2650.12
I00000638,O00000285,P001984,U000610,1,84.86,84.86
I00000639,O00000285,P000742,U000610,1,3.69,3.69
I00000640,O00000285,P001349,U000610,2,84.98,169.96
I00000641,O00000286,P001176,U008461,3,610.48,1831.44
I00000642,O00000287,P000839,U007587,1,67.27,67.27
I00000643,O00000288,P001182,U003951,1,129.7,129.7
I00000644,O00000288,P001114,U003951,1,85.79,85.79
I00000645,O00000289,P001583,U009034,1,13.54,13.54
I00000646,O00000289,P001213,U009034,1,12.47,12.47
I00000647,O00000289,P001925,U009034,1,1340.76,1340.76
I00000648,O00000289,P001057,U009034,1,538.47,538.47
I00000649,O00000289,P000467,U009034,1,712.19,712.19
I00000650,O00000289,P000012,U009034,1,1299.71,1299.71
I00000651,O00000290,P001181,U002368,3,66.6,199.8
I00000652,O00000291,P001388,U007858,2,164.35,328.7
I00000653,O00000291,P000395,U007858,1,56.04,56.04
I00000654,O00000291,P000087,U007858,1,339.43,339.43
I00000655,O00000291,P001441,U007858,1,54.22,54.22
I00000656,O00000292,P001584,U007310,2,1.21,2.42
I00000657,O00000292,P000294,U007310,1,543.31,543.31
I00000658,O00000292,P001273,U007310,1,9.74,9.74
I00000659,O00000292,P001333,U007310,1,25.77,25.77
I00000660,O00000293,P000657,U001684,1,23.33,23.33
I00000661,O00000293,P001142,U001684,2,114.57,229.14
I00000662,O00000294,P000268,U003889,1,253.41,253.41
I00000663,O00000294,P001839,U003889,3,180.71,542.13
I00000664,O00000294,P001239,U003889,2,15.79,31.58
I00000665,O00000295,P000910,U007518,1,2337.85,2337.85
I00000666,O00000296,P001359,U002847,2,100.06,200.12
I00000667,O00000297,P001975,U006600,1,278.14,278.14
I00000668,O00000297,P001308,U006600,1,38.14,38.14
I00000669,O00000297,P001248,U006600,1,1233.14,1233.14
I00000670,O00000297,P000990,U006600,1,66.52,66.52
I00000671,O00000298,P001620,U009474,1,39.96,39.96
I00000672,O00000298,P000014,U009474,2,99.56,199.12
I00000673,O00000298,P000172,U009474,2,53.8,107.6
I00000674,O00000299,P000317,U007773,1,101.71,101.71
I00000675,O00000300,P000189,U001813,1,4.19,4.19
I00000676,O00000300,P000925,U001813,1,19.35,19.35
I00000677,O00000301,P000679,U002528,2,496.78,993.56
I00000678,O00000301,P001379,U002528,3,61.86,185.58
I00000679,O00000301,P001467,U002528,1,342.98,342.98
I00000680,O00000302,P001753,U003744,1,165.03,165.03
I00000681,O00000302,P001262,U003744,1,229.68,229.68
I00000682,O00000303,P001435,U008037,1,36.92,36.92
I00000683,O00000303,P001294,U008037,3,45.66,136.98
I00000684,O00000304,P001511,U002381,1,52.29,52.29
I00000685,O00000304,P001784,U002381,1,219.72,219.72
I00000686,O00000304,P001594,U002381,1,83.76,83.76
I00000687,O00000304,P001927,U002381,1,32.11,32.11
I00000688,O00000304,P001198,U002381,1,58.11,58.11
I00000689,O00000305,P001258,U001432,3,97.42,292.26
I00000690,O00000306,P001170,U002575,3,30.76,92.28
I00000691,O00000306,P000099,U002575,1,24.6,24.6
I00000692,O00000306,P000834,U002575,1,479.8,479.8
I00000693,O00000306,P001363,U002575,1,13.6,13.6
I00000694,O00000306,P000722,U002575,1,104.02,104.02
I00000695,O00000306,P000939,U002575,1,42.57,42.57
I00000696,O00000307,P001961,U000083,2,1038.94,2077.88
I00000697,O00000307,P001287,U000083,1,126.29,126.29
I00000698,O00000308,P000752,U006604,1,3.57,3.57
I00000699,O00000309,P001500,U005284,1,746.51,746.51
I00000700,O00000309,P000938,U005284,1,83.52,83.52
I00000701,O00000309,P000284,U005284,1,7.78,7.78
I00000702,O00000310,P001550,U003419,1,19.19,19.19
I00000703,O00000310,P001645,U003419,1,223.28,223.28
I00000704,O00000311,P000614,U003527,1,135.38,135.38
I00000705,O00000311,P001196,U003527,1,283.47,283.47
I00000706,O00000311,P001720,U003527,2,6.69,13.38
I00000707,O00000311,P001016,U003527,1,542.86,542.86
I00000708,O00000311,P001546,U003527,2,100.3,200.6
I00000709,O00000312,P000294,U003472,1,543.31,543.31
I00000710,O00000312,P001640,U003472,1,10.87,10.87
I00000711,O00000312,P001245,U003472,2,71.41,142.82
I00000712,O00000312,P001973,U003472,1,416.78,416.78
I00000713,O00000313,P000630,U001204,3,104.55,313.65
I00000714,O00000314,P001828,U005797,1,54.83,54.83
I00000715,O00000315,P001635,U001315,1,207.67,207.67
I00000716,O00000315,P001502,U001315,1,71.02,71.02
I00000717,O00000315,P001937,U001315,2,159.29,318.58
I00000718,O00000315,P000124,U001315,1,36.32,36.32
I00000719,O00000316,P001218,U000494,3,2.48,7.44
I00000720,O00000316,P001072,U000494,2,68.33,136.66
I00000721,O00000316,P001036,U000494,2,1075.65,2151.3
I00000722,O00000316,P000656,U000494,1,165.03,165.03
I00000723,O00000317,P000296,U003924,2,21.18,42.36
I00000724,O00000318,P001779,U008822,1,57.54,57.54
I00000725,O00000318,P000293,U008822,1,122.71,122.71
I00000726,O00000319,P000855,U000068,1,366.84,366.84
I00000727,O00000320,P000035,U001309,1,438.46,438.46
I00000728,O00000321,P001787,U006255,1,160.19,160.19
I00000729,O00000322,P000990,U002806,2,66.52,133.04
I00000730,O00000323,P000704,U006255,2,194.49,388.98
I00000731,O00000323,P001152,U006255,1,79.18,79.18
I00000732,O00000323,P000144,U006255,2,224.43,448.86
I00000733,O00000324,P000630,U007727,1,104.55,104.55
I00000734,O00000325,P000889,U009808,1,9.1,9.1
I00000735,O00000326,P001495,U006017,1,262.79,262.79
I00000736,O00000326,P000922,U006017,2,140.3,280.6
I00000737,O00000327,P000493,U006341,1,113.45,113.45
I00000738,O00000328,P001943,U007930,1,30.26,30.26
I00000739,O00000328,P000369,U007930,1,15.41,15.41
I00000740,O00000329,P001206,U008429,3,531.53,1594.59
I00000741,O00000330,P001567,U005772,1,77.3,77.3
I00000742,O00000330,P000515,U005772,2,21.15,42.3
I00000743,O00000330,P001244,U005772,1,25.57,25.57
I00000744,O00000331,P001492,U006201,2,119.02,238.04
I00000745,O00000332,P001420,U006577,1,114.66,114.66
I00000746,O00000332,P000958,U006577,2,78.26,156.52
I00000747,O00000333,P001607,U001355,1,65.0,65.0
I00000748,O00000334,P000125,U001482,2,59.55,119.1
I00000749,O00000335,P000525,U007872,1,28.04,28.04
I00000750,O00000335,P001547,U007872,1,149.44,149.44
I00000751,O00000336,P001066,U002963,1,154.29,154.29
I00000752,O00000336,P000453,U002963,1,17.06,17.06
I00000753,O00000336,P000911,U002963,1,72.0,72.0
I00000754,O00000337,P000292,U003950,1,203.3,203.3
I00000755,O00000337,P001750,U003950,1,61.35,61.35
I00000756,O00000338,P000374,U007476,1,377.51,377.51
I00000757,O00000339,P001193,U009267,1,26.76,26.76
I00000758,O00000340,P000877,U004737,1,24.09,24.09
I00000759,O00000340,P001015,U004737,2,28.49,56.98
I00000760,O00000340,P000362,U004737,1,104.09,104.09
I00000761,O00000340,P000074,U004737,1,40.24,40.24
I00000762,O00000340,P001939,U004737,3,47.96,143.88
I00000763,O00000341,P001701,U009830,3,513.32,1539.96
I00000764,O00000342,P001320,U009497,2,828.09,1656.18
I00000765,O00000343,P000285,U004252,2,12.79,25.58
I00000766,O00000344,P000900,U005422,1,21.1,21.1
I00000767,O00000344,P001344,U005422,1,103.47,103.47
I00000768,O00000344,P000677,U005422,1,17.6,17.6
I00000769,O00000345,P000660,U003170,1,638.51,638.51
I00000770,O00000346,P001031,U004683,3,82.85,248.55
I00000771,O00000346,P001822,U004683,1,492.48,492.48
I00000772,O00000347,P001459,U007253,3,30.01,90.03
I00000773,O00000347,P000728,U007253,1,34.0,34.0
I00000774,O00000347,P000405,U007253,1,7.85,7.85
I00000775,O00000348,P001215,U004629,2,59.93,119.86
I00000776,O00000348,P000092,U004629,2,177.95,355.9
I00000777,O00000348,P000282,U004629,1,154.03,154.03
I00000778,O00000349,P000107,U008969,3,118.51,355.53
I00000779,O00000349,P001000,U008969,2,443.67,887.34
I00000780,O00000350,P001709,U002862,2,2.47,4.94
I00000781,O00000350,P001138,U002862,1,65.95,65.95
I00000782,O00000350,P001544,U002862,1,2.75,2.75
I00000783,O00000351,P000800,U009272,1,24.98,24.98
I00000784,O00000351,P000450,U009272,1,15.69,15.69
I00000785,O00000351,P001288,U009272,2,40.6,81.2
I00000786,O00000352,P000557,U003130,1,167.07,167.07
I00000787,O00000352,P001265,U003130,1,59.96,59.96
I00000788,O00000352,P000440,U003130,1,10.76,10.76
I00000789,O00000353,P001231,U007561,1,168.03,168.03
I00000790,O00000353,P000903,U007561,1,85.46,85.46
I00000791,O00000353,P000626,U007561,2,59.97,119.94
I00000792,O00000354,P001614,U006192,1,97.47,97.47
I00000793,O00000355,P000771,U008572,1,31.43,31.43
I00000794,O00000356,P000555,U000445,1,1407.61,1407.61
I00000795,O00000357,P001678,U009579,1,627.99,627.99
I00000796,O00000357,P001078,U009579,1,687.51,687.51
I00000797,O00000358,P001853,U005569,2,351.45,702.9
I00000798,O00000359,P000776,U004576,1,41.51,41.51
I00000799,O00000359,P001754,U004576,2,1.78,3.56
I00000800,O00000360,P001993,U007438,1,68.6,68.6
I00000801,O00000360,P001291,U007438,1,56.18,56.18
I00000802,O00000360,P001690,U007438,1,257.99,257.99
I00000803,O00000361,P001671,U007884,1,8.06,8.06
I00000804,O00000361,P001251,U007884,2,270.85,541.7
I00000805,O00000361,P000484,U007884,1,104.34,104.34
I00000806,O00000362,P001270,U004400,1,133.78,133.78
I00000807,O00000362,P001558,U004400,2,142.38,284.76
I00000808,O00000362,P001180,U004400,1,21.71,21.71
I00000809,O00000362,P000070,U004400,1,802.45,802.45
I00000810,O00000362,P000145,U004400,2,219.69,439.38
I00000811,O00000362,P001977,U004400,1,250.41,250.41
I00000812,O00000363,P000755,U000296,1,39.34,39.34
I00000813,O00000364,P000326,U002058,1,2.75,2.75
I00000814,O00000364,P000649,U002058,1,27.91,27.91
I00000815,O00000365,P000066,U007974,2,42.89,85.78
I00000816,O00000365,P001742,U007974,2,814.3,1628.6
I00000817,O00000366,P000535,U007551,2,62.96,125.92
I00000818,O00000367,P000675,U008536,1,192.22,192.22
I00000819,O00000368,P000144,U006186,3,224.43,673.29
I00000820,O00000368,P000753,U006186,1,6.75,6.75
I00000821,O00000369,P001128,U003898,1,338.49,338.49
I00000822,O00000370,P000340,U003571,2,20.74,41.48
I00000823,O00000370,P001078,U003571,3,687.51,2062.53
I00000824,O00000370,P001129,U003571,3,305.16,915.48
I00000825,O00000370,P001189,U003571,2,9.98,19.96
I00000826,O00000370,P001003,U003571,1,676.95,676.95
I00000827,O00000371,P000850,U009900,1,60.83,60.83
I00000828,O00000371,P001465,U009900,1,111.79,111.79
I00000829,O00000371,P000271,U009900,1,117.63,117.63
I00000830,O00000371,P000479,U009900,1,92.17,92.17
I00000831,O00000371,P001622,U009900,1,5.29,5.29
I00000832,O00000372,P000763,U006358,3,19.51,58.53
I00000833,O00000373,P001746,U003243,1,32.16,32.16
I00000834,O00000373,P000818,U003243,1,42.15,42.15
I00000835,O00000373,P000461,U003243,1,1700.35,1700.35
I00000836,O00000374,P000519,U004922,2,769.71,1539.42
I00000837,O00000374,P000106,U004922,2,86.59,173.18
I00000838,O00000374,P000596,U004922,1,29.5,29.5
I00000839,O00000374,P001072,U004922,1,68.33,68.33
I00000840,O00000374,P001114,U004922,1,85.79,85.79
I00000841,O00000375,P000501,U005524,1,65.31,65.31
I00000842,O00000376,P001714,U006830,2,303.15,606.3
I00000843,O00000376,P000768,U006830,3,50.78,152.34
I00000844,O00000377,P000715,U003570,2,49.84,99.68
I00000845,O00000378,P001820,U001322,1,90.19,90.19
I00000846,O00000378,P001089,U001322,2,19.14,38.28
I00000847,O00000378,P001765,U001322,1,49.84,49.84
I00000848,O00000379,P001825,U000566,2,203.57,407.14
I00000849,O00000380,P001383,U006382,1,19.17,19.17
I00000850,O00000380,P001738,U006382,2,52.26,104.52
I00000851,O00000380,P001257,U006382,3,854.8,2564.4
I00000852,O00000381,P001726,U000206,1,25.89,25.89
I00000853,O00000381,P001012,U000206,1,1290.2,1290.2
I00000854,O00000381,P001955,U000206,1,124.68,124.68
I00000855,O00000382,P001959,U007177,2,120.33,240.66
I00000856,O00000383,P000838,U004297,1,57.65,57.65
I00000857,O00000383,P001530,U004297,2,125.28,250.56
I00000858,O00000383,P001847,U004297,1,1025.31,1025.31
I00000859,O00000384,P000946,U007191,1,35.56,35.56
I00000860,O00000385,P001562,U003716,2,184.98,369.96
I00000861,O00000386,P000149,U001294,1,323.14,323.14
I00000862,O00000387,P000427,U005535,3,37.84,113.52
I00000863,O00000387,P001084,U005535,1,111.61,111.61
I00000864,O00000387,P001642,U005535,1,5.55,5.55
I00000865,O00000387,P000723,U005535,2,244.36,488.72
I00000866,O00000387,P000657,U005535,1,23.33,23.33
I00000867,O00000388,P001458,U002024,1,29.08,29.08
I00000868,O00000388,P001639,U002024,1,253.6,253.6
I00000869,O00000389,P000321,U006374,2,8.99,17.98
I00000870,O00000389,P001497,U006374,2,944.56,1889.12
I00000871,O00000390,P000430,U006881,1,5.35,5.35
I00000872,O00000391,P000308,U006033,1,930.47,930.47
I00000873,O00000391,P001904,U006033,1,215.5,215.5
I00000874,O00000392,P000640,U008683,2,130.31,260.62
I00000875,O00000392,P000684,U008683,1,26.34,26.34
I00000876,O00000392,P000391,U008683,1,74.41,74.41
I00000877,O00000393,P001514,U009235,1,61.14,61.14
I00000878,O00000393,P000458,U009235,1,982.1,982.1
I00000879,O00000394,P001878,U007144,3,212.46,637.38
I00000880,O00000395,P001443,U009243,1,28.43,28.43
I00000881,O00000395,P001036,U009243,1,1075.65,1075.65
I00000882,O00000395,P000393,U009243,3,79.35,238.05
I00000883,O00000395,P000821,U009243,1,166.22,166.22
I00000884,O00000396,P000840,U008571,3,548.83,1646.49
I00000885,O00000396,P001883,U008571,1,59.59,59.59
I00000886,O00000397,P001691,U001195,1,893.72,893.72
