order_id,user_id,order_date,order_status,total_amount
O00000426,U000496,2025-04-01T14:06:20.431900,cancelled,76.86
O00000427,U007675,2024-12-31T12:41:56.861954,completed,146.97
O00000428,U007743,2024-07-02T21:28:21.432489,processing,654.96
O00000429,U002332,2024-02-05T04:35:49.423105,processing,197.07
O00000430,U009863,2024-01-04T03:13:51.514016,returned,104.88
O00000431,U009751,2024-04-01T18:50:34.246898,returned,95.08
O00000432,U006937,2024-09-03T09:44:34.771466,shipped,214.16
O00000433,U002515,2024-01-22T12:25:25.855400,processing,166.64
O00000434,U008366,2024-07-01T15:06:48.221626,processing,771.15
O00000435,U004544,2024-05-11T10:10:59.311190,processing,882.32
O00000436,U006954,2024-07-14T09:07:17.312473,processing,97.78
O00000437,U005848,2024-07-04T17:10:19.513443,shipped,397.65
O00000438,U005632,2025-07-15T03:15:54.380417,shipped,152.43
O00000439,U004476,2025-03-19T18:33:24.720856,returned,71.91
O00000440,U005805,2024-12-10T17:26:12.518856,processing,314.97
O00000441,U007493,2025-05-13T00:51:23.833566,returned,765.03
O00000442,U009323,2025-09-28T01:45:55.977677,processing,353.95
O00000443,U003237,2024-03-28T17:17:24.503736,completed,105.24
O00000444,U005171,2025-10-05T05:51:43.267331,processing,76.91
O00000445,U001212,2024-09-28T21:19:05.885130,cancelled,119.88
O00000446,U001117,2024-05-27T06:17:23.195862,shipped,2845.08
O00000447,U007100,2025-04-29T04:29:54.781882,cancelled,179.27
O00000448,U006539,2025-10-30T01:41:16.986845,processing,658.01
O00000449,U007270,2024-11-11T09:03:28.566803,completed,1507.35
O00000450,U000088,2025-06-06T04:18:30.963209,cancelled,698.06
O00000451,U006290,2025-09-16T08:39:03.292776,shipped,238.47
O00000452,U001153,2025-01-03T12:59:13.628855,shipped,569.37
O00000453,U005828,2024-01-15T07:23:44.033624,returned,570.1
O00000454,U003805,2025-08-02T00:20:36.373199,processing,697.5
O00000455,U001468,2024-04-24T21:26:29.331992,completed,460.66
O00000456,U006551,2025-11-14T18:05:38.832864,shipped,131.77
O00000457,U008973,2025-08-21T05:52:57.826311,returned,372.04
O00000458,U002802,2025-02-25T01:24:05.347714,returned,79.08
O00000459,U009480,2025-06-17T08:42:41.158566,processing,120.32
O00000460,U009545,2024-10-05T23:41:48.250380,completed,74.41
O00000461,U000292,2024-09-27T08:51:53.523468,returned,545.8
O00000462,U006724,2024-09-16T06:38:56.405870,cancelled,250.41
O00000463,U000707,2024-03-18T11:50:49.844820,cancelled,85.29
O00000464,U004855,2025-03-02T05:52:25.138446,completed,1235.7
O00000465,U001679,2025-11-09T03:00:18.723555,processing,930.12
O00000466,U001181,2025-06-16T06:30:27.848507,completed,307.18
O00000467,U001736,2025-04-19T09:04:36.604436,completed,463.05
O00000468,U004907,2024-10-28T22:45:57.219460,completed,562.76
O00000469,U008966,2024-04-25T16:37:46.023693,cancelled,369.8
O00000470,U004314,2024-05-30T00:06:59.870889,completed,1602.7
O00000471,U001802,2024-04-23T00:00:00.581791,processing,141.68
O00000472,U008860,2024-05-29T19:22:03.308949,returned,63.33
O00000473,U009281,2024-12-30T02:49:55.129606,cancelled,195.79
O00000474,U005682,2024-11-03T19:22:41.268668,cancelled,70.28
O00000475,U005941,2024-11-02T05:18:49.933324,completed,1290.86
O00000476,U004713,2025-10-21T14:04:02.986498,returned,115.24
O00000477,U000908,2025-11-12T05:41:09.409046,shipped,148.16
O00000478,U009741,2025-02-07T04:59:55.183023,processing,461.02
O00000479,U004486,2025-03-01T05:40:23.575976,cancelled,953.03
O00000480,U001941,2024-02-08T20:39:46.631149,cancelled,968.67
O00000481,U005427,2024-12-21T00:22:51.747513,returned,139.45
O00000482,U000952,2024-02-15T09:02:05.598778,cancelled,257.01
O00000483,U000410,2024-04-10T22:14:34.656197,processing,86.86
O00000484,U008464,2024-09-05T19:16:25.729823,returned,177.78
O00000485,U005342,2024-08-12T17:37:47.547704,completed,45.1
O00000486,U008797,2025-08-15T21:12:54.527274,cancelled,11.71
O00000487,U003145,2024-11-07T07:18:41.909753,cancelled,326.89
O00000488,U008604,2025-01-24T15:53:18.129438,returned,747.8
O00000489,U008490,2025-10-11T23:59:20.623967,shipped,3584.82
O00000490,U006848,2024-09-04T18:04:04.428554,cancelled,453.27
O00000491,U006170,2025-04-03T09:15:31.305625,shipped,757.22
O00000492,U003775,2024-02-15T08:01:17.944361,shipped,339.91
O00000493,U007738,2024-09-22T13:16:34.716679,completed,918.96
O00000494,U009350,2024-07-17T21:37:31.637234,cancelled,84.48
O00000495,U009689,2025-03-12T22:39:10.886550,cancelled,849.35
O00000496,U008484,2025-05-10T12:33:11.776331,completed,30.32
O00000497,U009036,2025-01-04T03:15:14.419286,cancelled,780.81
O00000498,U001990,2024-12-29T03:17:14.091089,returned,4068.17
O00000499,U003836,2024-01-17T14:33:26.964251,cancelled,101.29
O00000500,U006698,2025-02-15T05:51:20.476007,returned,514.21
O00000501,U003846,2024-02-05T14:06:49.567656,cancelled,569.34
O00000502,U009340,2025-06-26T18:26:51.708688,cancelled,130.31
O00000503,U007357,2024-01-21T20:11:11.886899,processing,192.81
O00000504,U007866,2025-03-08T15:09:22.167201,shipped,241.87
O00000505,U003344,2025-04-29T01:38:25.001333,shipped,22.62
O00000506,U008162,2025-05-26T15:53:51.488813,completed,119.4
O00000507,U001202,2024-08-11T02:48:14.390638,shipped,878.41
O00000508,U003933,2024-05-05T22:20:04.107708,shipped,842.39
O00000509,U007937,2024-04-08T14:09:41.275107,shipped,705.58
O00000510,U008319,2024-03-05T08:08:13.073154,completed,1842.0
O00000511,U001525,2025-02-27T12:20:54.189804,returned,3150.71
O00000512,U007371,2025-09-04T17:11:28.638172,cancelled,177.88
O00000513,U003081,2024-05-12T23:16:58.187118,processing,26.88
O00000514,U007574,2025-01-16T07:34:46.858873,cancelled,302.68
O00000515,U001884,2024-03-08T13:35:55.374768,processing,250.41
O00000516,U005054,2024-01-08T03:55:58.533650,processing,119.52
O00000517,U005325,2024-04-25T02:02:19.128345,shipped,1471.73
O00000518,U007923,2024-01-17T14:09:32.294773,shipped,160.06
O00000519,U006930,2024-08-23T20:20:30.916232,shipped,375.71
O00000520,U008373,2024-12-22T22:34:41.859652,shipped,1416.85
O00000521,U002116,2024-12-20T10:29:07.977939,returned,1725.95
O00000522,U002980,2025-06-22T01:32:34.162713,completed,427.74
O00000523,U000754,2025-05-24T16:40:43.901075,processing,305.12
O00000524,U002490,2024-06-05T00:51:17.206503,shipped,623.56
O00000525,U002838,2025-02-16T02:03:25.466987,shipped,97.68
O00000526,U002359,2025-01-12T18:50:40.373331,cancelled,53.57
O00000527,U009652,2024-09-07T10:28:45.630526,completed,149.76
O00000528,U008440,2024-06-27T17:06:43.409847,completed,2656.92
O00000529,U007554,2024-10-21T06:04:11.947578,shipped,288.28
O00000530,U002537,2024-12-20T01:52:42.430320,returned,833.56
O00000531,U008071,2024-05-02T22:55:10.156418,cancelled,611.3
O00000532,U008702,2025-09-24T13:06:16.466590,returned,189.37
O00000533,U008535,2025-10-01T18:21:53.132758,completed,694.93
O00000534,U007978,2024-02-25T01:57:45.000677,completed,585.0
O00000535,U004420,2024-11-03T15:55:08.663500,cancelled,92.72
O00000536,U002699,2025-02-16T08:59:21.825562,cancelled,428.55
O00000537,U003223,2024-12-12T20:52:12.913967,completed,36.92
O00000538,U009184,2024-04-16T20:12:55.800361,returned,164.31
O00000539,U000121,2024-08-21T19:18:41.847552,completed,420.25
O00000540,U008802,2024-01-31T07:19:17.687551,completed,391.67
O00000541,U006037,2024-11-11T22:56:43.103526,processing,917.26
O00000542,U008014,2025-09-29T12:25:30.094724,shipped,24.1
O00000543,U004650,2024-04-24T18:13:24.939968,cancelled,570.67
O00000544,U009936,2025-04-01T09:43:27.593082,returned,1312.75
O00000545,U002910,2025-06-09T12:45:05.866054,shipped,103.9
O00000546,U007291,2025-10-27T13:44:10.133171,cancelled,1833.62
O00000547,U008726,2024-12-30T20:00:29.495090,returned,269.19
O00000548,U008981,2024-08-02T05:30:38.509159,returned,1501.13
O00000549,U001936,2025-08-10T11:16:16.992697,cancelled,31.94
O00000550,U000890,2024-05-31T20:13:31.485533,shipped,324.82
O00000551,U009003,2024-11-18T04:03:27.410377,returned,1131.3
O00000552,U000544,2024-07-02T01:48:14.622741,returned,64.95
O00000553,U005983,2024-03-22T08:24:23.056555,completed,475.8
O00000554,U007560,2025-08-02T08:35:45.437063,shipped,498.14
O00000555,U008758,2025-05-09T12:08:45.767535,processing,334.94
O00000556,U000669,2025-08-06T10:21:59.458327,processing,2635.13
O00000557,U000104,2024-11-12T08:34:17.793182,cancelled,1097.64
O00000558,U002083,2025-03-18T09:26:04.989272,processing,2426.82
O00000559,U009793,2024-08-13T07:45:41.629428,cancelled,230.32
O00000560,U001308,2025-07-04T13:04:21.032406,shipped,425.58
O00000561,U009940,2024-10-13T05:51:09.704647,shipped,2.48
O00000562,U006559,2025-10-08T11:53:43.932134,cancelled,288.04
O00000563,U001868,2024-09-09T12:38:03.082421,processing,562.78
O00000564,U000771,2025-04-29T06:09:15.042394,processing,3382.41
O00000565,U003183,2025-05-03T18:31:37.079559,returned,1658.65
O00000566,U000036,2025-08-31T18:10:47.291355,cancelled,2117.96
O00000567,U001619,2024-06-17T01:12:38.121548,cancelled,198.15
O00000568,U009687,2024-01-26T13:32:10.437408,processing,600.26
O00000569,U008042,2024-02-01T12:11:28.069693,completed,141.53
O00000570,U000829,2025-03-30T08:26:22.148506,processing,926.42
O00000571,U009858,2024-12-12T05:33:46.692897,cancelled,498.36
O00000572,U009178,2024-07-12T07:07:21.970355,processing,9.74
O00000573,U005558,2024-01-20T09:07:48.963246,processing,646.8
O00000574,U008363,2024-04-19T02:28:42.595102,cancelled,171.81
O00000575,U005722,2025-01-05T00:31:13.341464,shipped,161.07
O00000576,U002128,2025-08-22T09:45:32.980249,cancelled,2.75
O00000577,U009068,2024-05-24T04:39:04.717260,cancelled,232.89
O00000578,U001675,2024-08-05T04:45:43.151919,shipped,148.86
O00000579,U002556,2025-10-31T07:36:35.225798,processing,308.41
O00000580,U001813,2024-10-29T16:43:21.272941,shipped,130.05
O00000581,U005710,2024-08-03T23:59:53.794131,processing,1040.96
O00000582,U003009,2024-08-31T20:41:19.502096,completed,115.63
O00000583,U003993,2025-03-05T11:36:39.179394,shipped,22.53
O00000584,U006339,2024-03-31T00:16:53.468176,completed,1006.86
O00000585,U000299,2025-06-13T13:29:42.727622,returned,1597.2
O00000586,U003399,2025-08-27T16:19:58.476858,cancelled,850.1
O00000587,U002197,2024-10-01T16:24:49.231970,cancelled,352.97
O00000588,U002165,2025-04-02T08:00:06.715050,returned,4251.38
O00000589,U001164,2025-01-08T08:54:25.953517,shipped,275.91
O00000590,U009060,2024-04-15T00:09:08.275045,cancelled,1792.76
O00000591,U007587,2025-05-13T17:38:24.914926,completed,3154.41
O00000592,U003582,2025-07-16T14:09:21.861414,processing,1140.2
O00000593,U004356,2024-09-04T05:13:56.700220,processing,110.71
O00000594,U003433,2024-04-20T15:20:07.439376,processing,1957.91
O00000595,U000798,2024-01-14T02:09:59.893726,returned,913.33
O00000596,U007239,2024-02-28T10:05:25.219785,processing,1013.96
O00000597,U000500,2024-01-16T04:57:10.088844,cancelled,449.68
O00000598,U008058,2024-12-09T09:02:49.041484,completed,783.71
O00000599,U009289,2024-01-24T17:46:52.418833,completed,1599.98
O00000600,U008826,2025-06-04T12:47:33.979020,shipped,362.24
O00000601,U008353,2024-09-28T22:00:33.262831,processing,662.92
O00000602,U002766,2024-10-03T11:12:01.133667,processing,112.6
O00000603,U009527,2025-06-06T07:57:50.073460,cancelled,235.08
O00000604,U001570,2024-06-21T18:46:57.705881,completed,244.44
O00000605,U002740,2025-04-21T17:57:56.824345,cancelled,608.27
O00000606,U007121,2024-05-20T17:42:32.376773,returned,260.01
O00000607,U008430,2025-03-26T15:45:44.564294,cancelled,531.53
O00000608,U001359,2024-07-07T02:19:13.050505,returned,127.2
O00000609,U007850,2025-04-02T02:28:07.189759,shipped,67.51
O00000610,U004407,2024-01-25T22:19:10.775588,completed,696.07
O00000611,U004880,2024-03-29T18:54:13.934325,returned,290.14
O00000612,U008652,2024-04-10T15:15:20.604287,completed,1431.75
O00000613,U006524,2025-08-21T16:04:39.866413,shipped,56.08
O00000614,U008730,2024-07-13T13:43:17.112924,completed,1129.23
O00000615,U000801,2025-06-30T07:31:40.380289,shipped,83.51
O00000616,U001076,2024-03-27T05:39:59.677756,shipped,281.73
O00000617,U000411,2024-11-27T08:31:51.374597,returned,332.94
O00000618,U009283,2025-01-07T23:56:05.699089,completed,103.22
O00000619,U000397,2024-01-24T22:09:12.413691,processing,21.15
O00000620,U007594,2024-07-12T11:45:10.602063,processing,1576.92
O00000621,U002290,2024-10-18T01:19:43.418035,returned,2294.56
O00000622,U000309,2025-09-03T23:31:41.783562,processing,92.99
O00000623,U006723,2025-03-30T13:22:25.108795,returned,1892.21
O00000624,U003404,2024-08-16T08:12:39.621793,processing,309.24
O00000625,U001010,2025-09-15T16:51:02.165679,processing,43.7
O00000626,U001359,2025-01-05T14:28:39.336123,processing,3555.56
O00000627,U003321,2025-09-03T18:05:58.334784,shipped,506.79
O00000628,U000153,2024-03-10T07:13:56.658340,cancelled,782.61
O00000629,U002175,2025-08-12T00:37:50.095570,returned,278.38
O00000630,U002436,2024-07-21T22:47:56.581059,shipped,600.89
O00000631,U008628,2024-09-28T10:15:06.239737,shipped,20.54
O00000632,U008268,2024-09-18T09:48:12.859327,processing,3031.33
O00000633,U009796,2024-06-30T14:18:21.970375,shipped,8.99
O00000634,U003809,2025-05-01T20:05:35.415743,shipped,578.55
O00000635,U002432,2024-05-12T03:27:03.109392,cancelled,133.58
O00000636,U005784,2024-07-30T18:42:21.578822,completed,531.42
O00000637,U004635,2025-09-27T16:56:57.278568,cancelled,218.32
O00000638,U006414,2024-09-09T18:11:49.214077,processing,722.97
O00000639,U008489,2024-06-20T20:56:12.916547,completed,221.04
O00000640,U008567,2024-08-09T08:26:44.573129,returned,664.55
O00000641,U001191,2024-06-23T11:43:28.183709,processing,52.53
O00000642,U008724,2025-04-27T20:47:56.285199,returned,316.38
O00000643,U005384,2025-11-14T10:38:10.959608,completed,1177.5
O00000644,U001626,2024-02-26T01:58:24.552542,processing,64.12
O00000645,U002200,2025-06-30T21:32:03.712691,returned,14.99
O00000646,U007981,2025-06-19T11:48:39.478051,processing,649.96
O00000647,U009485,2024-09-09T15:46:00.145468,returned,1149.67
O00000648,U004372,2024-07-28T14:30:27.866257,returned,279.09
O00000649,U002649,2024-05-07T17:57:45.624707,returned,2210.73
O00000650,U002065,2024-04-06T18:44:24.315443,cancelled,43.39
O00000651,U007971,2024-03-18T07:49:35.489237,cancelled,813.64
O00000652,U004162,2025-08-08T00:42:42.765931,returned,29.9
O00000653,U007928,2024-04-07T10:38:13.408761,processing,274.2
O00000654,U000745,2024-07-29T17:05:19.666961,returned,39.0
O00000655,U003680,2025-01-12T10:34:22.443164,returned,141.72
O00000656,U002931,2025-08-26T13:37:30.903300,completed,306.66
O00000657,U006980,2024-05-17T13:33:14.594421,cancelled,491.06
O00000658,U005275,2025-09-01T09:35:27.679080,cancelled,492.64
O00000659,U000272,2025-01-22T09:46:38.011552,completed,634.95
O00000660,U006778,2025-03-21T00:27:40.151801,returned,407.66
O00000661,U003449,2024-09-12T07:06:01.943183,processing,208.75
O00000662,U003813,2024-02-11T06:34:13.121498,completed,117.72
O00000663,U009177,2024-03-02T23:05:45.678622,returned,1636.01
O00000664,U007638,2024-11-16T20:43:21.760696,returned,434.97
O00000665,U006546,2024-03-25T06:14:28.828633,completed,25.73
O00000666,U009213,2024-10-23T01:58:23.491848,processing,29.94
O00000667,U006225,2024-04-06T18:59:15.707602,shipped,158.03
O00000668,U007311,2024-09-27T23:20:36.889966,cancelled,1554.14
O00000669,U003718,2024-08-03T03:25:52.934473,returned,3395.7
O00000670,U001256,2025-05-13T03:33:23.243119,completed,133.67
O00000671,U001455,2025-02-17T01:42:35.132647,completed,77.84
O00000672,U002630,2024-12-07T18:23:44.567767,completed,1656.88
O00000673,U000730,2025-10-11T17:15:14.694136,processing,496.36
O00000674,U006504,2025-05-17T11:46:10.437369,shipped,3296.56
O00000675,U000323,2025-01-14T01:12:36.899731,shipped,3007.35
O00000676,U008828,2024-11-22T09:54:38.799029,returned,358.32
O00000677,U005112,2025-05-18T11:14:36.936256,returned,651.99
O00000678,U009632,2025-03-21T22:56:05.944267,completed,829.8
O00000679,U008919,2024-08-27T21:28:01.576215,cancelled,377.71
O00000680,U005814,2024-09-03T09:26:01.460372,shipped,82.69
O00000681,U007066,2024-01-07T04:20:48.675177,cancelled,725.63
O00000682,U004291,2024-07-08T01:30:31.344665,shipped,24.37
O00000683,U003520,2025-09-02T00:10:21.758322,returned,1217.83
O00000684,U002419,2025-02-12T00:22:25.072277,processing,70.44
O00000685,U006534,2025-08-17T14:17:47.277060,completed,764.69
O00000686,U005702,2024-09-16T09:19:56.826402,returned,951.8
O00000687,U009867,2024-10-22T18:21:45.083377,completed,1203.46
O00000688,U004942,2025-02-21T21:51:51.069243,returned,369.77
O00000689,U003399,2024-01-27T07:37:47.794974,completed,29.53
O00000690,U005136,2025-10-28T13:11:13.917605,shipped,1052.0
O00000691,U000992,2024-07-28T12:28:19.233315,cancelled,1262.1
O00000692,U003305,2024-01-04T11:48:01.828244,shipped,19.55
O00000693,U004761,2024-09-17T08:22:23.370993,cancelled,1211.15
O00000694,U006903,2024-09-14T16:16:41.070236,cancelled,9.98
O00000695,U001735,2024-05-05T10:17:43.472838,cancelled,69.46
O00000696,U007447,2024-06-19T16:51:03.915440,returned,33.0
O00000697,U006515,2025-10-08T23:56:18.132066,cancelled,205.58
O00000698,U007854,2024-03-27T12:50:06.809827,shipped,644.03
O00000699,U004677,2025-05-18T04:04:10.116927,shipped,261.9
O00000700,U000374,2024-11-04T11:48:29.006722,processing,200.12
O00000701,U007554,2024-03-18T11:05:44.037626,shipped,199.98
O00000702,U004882,2024-03-21T11:46:59.087051,completed,2389.58
O00000703,U009414,2025-05-10T11:23:32.251855,cancelled,68.0
O00000704,U009746,2024-05-11T21:22:49.506301,cancelled,128.44
O00000705,U007438,2025-02-16T18:33:17.155295,cancelled,160.0
O00000706,U001866,2024-02-21T02:34:17.464071,processing,329.14
O00000707,U000533,2025-08-28T00:40:58.096403,completed,87.46
O00000708,U008339,2025-05-27T08:30:27.836536,cancelled,64.23
O00000709,U002291,2024-11-01T23:15:59.826256,processing,851.87
O00000710,U006722,2025-03-05T01:14:19.662214,completed,2415.68
O00000711,U007971,2025-10-01T12:39:54.792429,shipped,286.31
O00000712,U007195,2025-09-09T04:06:42.387600,completed,54.01
O00000713,U003144,2025-09-19T10:29:05.945539,processing,761.04
O00000714,U004762,2025-05-02T07:24:39.070906,processing,81.52
O00000715,U002453,2025-05-23T14:48:59.396702,processing,1354.3
O00000716,U007002,2025-09-02T19:14:05.620306,cancelled,111.52
O00000717,U007270,2024-01-03T15:29:17.301296,returned,95.81
O00000718,U006167,2025-02-21T15:52:20.125041,returned,228.19
O00000719,U004314,2025-02-19T20:13:01.911017,shipped,273.71
O00000720,U006219,2025-03-05T08:59:02.769718,returned,5.84
O00000721,U003880,2024-03-24T22:51:36.569547,cancelled,83.14
O00000722,U000311,2025-01-05T00:47:38.858834,completed,118.8
O00000723,U007891,2025-08-25T06:44:14.710119,completed,58.15
O00000724,U002679,2024-10-18T22:36:04.392360,cancelled,126.87
O00000725,U001943,2024-01-25T21:47:26.524191,shipped,24.2
O00000726,U005614,2025-05-05T23:04:55.778963,returned,455.43
O00000727,U002477,2025-02-09T18:45:04.674056,processing,76.59
O00000728,U000892,2024-07-26T22:16:08.525455,shipped,63.44
O00000729,U001878,2024-02-26T13:10:16.922222,cancelled,56.21
O00000730,U004063,2025-01-22T05:55:47.400176,shipped,26.06
O00000731,U004978,2025-07-09T09:35:09.637833,cancelled,3394.24
